pool_id,initial_marketcap,ath_marketcap,multiplier,marketcap_10s,marketcap_15s,marketcap_20s,marketcap_25s,marketcap_30s,marketcap_40s,marketcap_50s,marketcap_60s,marketcap_90s,marketcap_120s,marketcap_150s,marketcap_180s,marketcap_240s,marketcap_300s,marketcap_360s,marketcap_420s,marketcap_480s,marketcap_540s,marketcap_600s,token_amount_10s,sol_return_10s,roi_10s,token_amount_15s,sol_return_15s,roi_15s,token_amount_20s,sol_return_20s,roi_20s,token_amount_25s,sol_return_25s,roi_25s,token_amount_30s,sol_return_30s,roi_30s,token_amount_40s,sol_return_40s,roi_40s,token_amount_50s,sol_return_50s,roi_50s,token_amount_60s,sol_return_60s,roi_60s,token_amount_90s,sol_return_90s,roi_90s,token_amount_120s,sol_return_120s,roi_120s,token_amount_150s,sol_return_150s,roi_150s,token_amount_180s,sol_return_180s,roi_180s,token_amount_240s,sol_return_240s,roi_240s,token_amount_300s,sol_return_300s,roi_300s,token_amount_360s,sol_return_360s,roi_360s,token_amount_420s,sol_return_420s,roi_420s,token_amount_480s,sol_return_480s,roi_480s,token_amount_540s,sol_return_540s,roi_540s,token_amount_600s,sol_return_600s,roi_600s
2exZ877TEorjJbQpjCRHrFgo6scVjaiL9uJUFVAmay65,43321.49104697,64234680090.8503,1482743.9808386518,43321.49104697,51206.50614223,62573.94152427,58189.56764644,61480.78485355,49893.8937542,52428.78109184,63036.02936994,72265.30681694,48429.23748273,28169.69661572,15522.33561402,15149.711771,16681.00415558,16262.92517571,9905.56546449,9748.98530938,7737.31082136,6835.15140168,2.3083231343902283e-05,1482743.9808386515,1482743.9808386515,1.9528768419044706e-05,1254424.1919656373,1254424.1919656373,1.5981093337585885e-05,1026540.4180418485,1026540.4180418485,1.7185211034321534e-05,1103886.5330833944,1103886.5330833944,1.626524453749322e-05,1044792.7794653273,1044792.7794653273,2.004253275814581e-05,1287425.6799298837,1287425.6799298837,1.9073493206876017e-05,1225179.7343586874,1225179.7343586874,1.586394336691629e-05,1019015.3271532345,1019015.3271532345,1.38378987656299e-05,888873.0003398089,888873.0003398089,2.0648683563448686e-05,1326361.5829953253,1326361.5829953253,3.549913986087992e-05,2280275.8924639737,2280275.8924639737,6.442329459084659e-05,4138209.7184416377,4138209.7184416377,6.60078564606244e-05,4239993.543230975,4239993.543230975,5.994842940348334e-05,3850768.1846816763,3850768.1846816763,6.148955302909351e-05,3949761.7677531973,3949761.7677531973,0.00010095334825506462,6484706.029264277,6484706.029264277,0.00010257477760663448,6588858.024952281,6588858.024952281,0.00012924387078251412,8301938.69341799,8301938.69341799,0.0001463025383394158,9397696.746711737,9397696.746711737
2nLq3SwWgbeKznT4cDesrvHNCbcxV5EojS6hifyjcVmR,48700.47547126,859737.60664113,17.653577266375848,48700.47547126,52814.83486788,51335.14463795,54223.88765754,53705.326881,58625.21654861,61371.75924217,80845.65111847,70475.73140476,63235.54653479,65183.16330102,65991.61864414,46671.38954128,54437.22090618,53669.96209752,50947.12523368,52829.93893228,26818.27391039,55371.34322436,2.0533680427620014e-05,17.653577266375848,17.653577266375848,1.8934074157413722e-05,16.278335600060544,16.278335600060544,1.9479832131625874e-05,16.74754425461501,16.74754425461501,1.844205650313505e-05,15.855329519545817,15.855329519545817,1.8620126867783434e-05,16.00842330866233,16.00842330866233,1.7057506289479283e-05,14.664979632582941,14.664979632582941,1.62941393948648e-05,14.008684405618013,14.008684405618013,1.2369249132951071e-05,10.634308645511227,10.634308645511227,1.4189281616060803e-05,12.1990590165491,12.1990590165491,1.5813890363861008e-05,13.595796253111091,13.595796253111091,1.534138494294817e-05,13.18956557341053,13.18956557341053,1.5153439490437458e-05,13.027981799889886,13.027981799889886,2.142640298111369e-05,18.421084417911057,18.421084417911057,1.836978419092064e-05,15.79319429481618,15.79319429481618,1.863239624024643e-05,16.018971749578654,16.018971749578654,1.9628192864921894e-05,16.875095556378454,16.875095556378454,1.8928660911038512e-05,16.273681628577762,16.273681628577762,3.728800754818816e-05,32.057902365895686,32.057902365895686,1.8059883357860483e-05,15.526760894304948,15.526760894304948
2nSyu4TyxqUS6YKgVx1QnaLqRWHK2S1jzp9vsZQcpRFn,79959.66551535,654823.4527082,8.189422110357532,79959.66551535,120769.80858545,115924.0671764,115710.26553871,141901.51157043,169638.68812441,156127.76354665,159705.84168521,192053.65096347,204581.95609702,200799.94283029,194515.84430472,191679.36263461,194733.53976167,236210.85055532,291730.65883824,485110.43838139,510756.03069536,485097.23790537,1.2506305442311138e-05,8.189422110357532,8.189422110357532,8.280215160666216e-06,5.4220790806742345,5.4220790806742345,8.626336397241086e-06,5.648727383863822,5.648727383863822,8.64227556080975e-06,5.659164721985136,5.659164721985136,7.0471412808289205e-06,4.61463338523488,4.61463338523488,5.8948817103950824e-06,3.860106794907327,3.860106794907327,6.4050107250861e-06,4.194151237633932,4.194151237633932,6.261511723353622e-06,4.1001847258592905,4.1001847258592905,5.206878364370211e-06,3.4095860683885264,3.4095860683885264,4.88801661240234e-06,3.2007879150283394,3.2007879150283394,4.980081099152352e-06,3.2610739001137903,3.2610739001137903,5.140969382594067e-06,3.36642732137739,3.36642732137739,5.217045728111358e-06,3.4162438966184445,3.4162438966184445,5.135222218133957e-06,3.362663943302339,3.362663943302339,4.233505775238731e-06,2.7721988688019303,2.7721988688019303,3.427819359070121e-06,2.2446165079663056,2.2446165079663056,2.0613862759510606e-06,1.3498440785835717,1.3498440785835717,1.9578819238581817e-06,1.2820670013757876,1.2820670013757876,2.06144237043682e-06,1.3498808105684146,1.3498808105684146
2oGVitjzxUECEsfBxXdTobkekAkSStbTJtpNJoqSNfgd,49450.5827833,289180033272.304,5847858.953240957,49450.5827833,46693.59389106,49420.25182414,47472.3319707,35431.47265818,37014.71516908,41196.62957209,42173.77824489,44378.87274298,46618.16764903,48042.20985786,42087.91906786,40422.21516217,46266.11418699,45761.99128498,28091.21874227,28430.18060051,33750.22444754,36423.91701668,2.0222208591194014e-05,5847858.953240957,5847858.953240957,2.141621401713225e-05,6193141.482041088,6193141.482041088,2.023461967693852e-05,5851447.991429498,5851447.991429498,2.10649015644987e-05,6091548.935299543,6091548.935299543,2.8223495242417812e-05,8161671.293263097,8161671.293263097,2.7016282455020575e-05,7812569.459236813,7812569.459236813,2.427383041736702e-05,7019507.08774046,7019507.08774046,2.3711415993921893e-05,6856868.066055775,6856868.066055775,2.253324472190843e-05,6516164.458414448,6516164.458414448,2.14508645541071e-05,6203161.725476379,6203161.725476379,2.081502917868783e-05,6019290.830456926,6019290.830456926,2.3759787182342297e-05,6870856.047932608,6870856.047932608,2.4738871830455037e-05,7153987.779050252,7153987.779050252,2.161409095128199e-05,6250363.540442332,6250363.540442332,2.1852195936417214e-05,6319218.747966036,6319218.747966036,3.559831309473445e-05,10294321.365173204,10294321.365173204,3.517388841286718e-05,10171586.22154924,10171586.22154924,2.9629432585088732e-05,8568240.300795449,8568240.300795449,2.7454488201860857e-05,7939289.811688201,7939289.811688201
2p6swo6gCumeM5hxZ8FijEncwEmRkFkAWw2y7m68n3TX,84259.13290657,11226024.3869957,133.2321375706961,84259.13290657,86418.93349658,93203.92473185,88149.75387359,88140.0345363,90920.00536047,90545.99072789,91762.44247662,88897.77829845,126784.02278659,127090.45628651,133538.95051893,154550.42549894,203172.69392017,172740.25956455,166126.22138371,159943.84464684,186961.37636635,188207.07580605,1.1868149665257549e-05,133.2321375706961,133.2321375706961,1.1571538313876261e-05,129.90237130663,129.90237130663,1.0729161919704827e-05,120.44583336263199,120.44583336263199,1.1344331164373264e-05,127.35173830540958,127.35173830540958,1.1345582121234085e-05,127.36578157763624,127.36578157763624,1.0998679509919804e-05,123.47144440310961,123.47144440310961,1.1044111306984459e-05,123.98146286490248,123.98146286490248,1.0897704692797257e-05,122.33789864361948,122.33789864361948,1.1248875046604352e-05,126.28014559944785,126.28014559944785,7.887429173021717e-06,88.54447224704312,88.54447224704312,7.86841143874424e-06,88.33097869825875,88.33097869825875,7.488451842058198e-06,84.06554299978819,84.06554299978819,6.47038011556208e-06,72.63664497043196,72.63664497043196,4.921921251843602e-06,55.253608004068674,55.253608004068674,5.789038424052602e-06,64.98788652566967,64.98788652566967,6.0195193249490106e-06,67.57527073986948,67.57527073986948,6.252194338631942e-06,70.18728611771863,70.18728611771863,5.348698321735203e-06,60.044617798482356,60.044617798482356,5.313296515113565e-06,59.64719625400414,59.64719625400414
3DTgH4B7p1bUHRo7Sr3U3XGSvB5p2DCfcVMzTRknFjzt,52600.49927847,4270554.16629878,81.1884720654499,52600.49927847,48426.40710162,51905.27265193,48597.67974788,46883.05898544,53372.43094756,59959.99242227,60205.01235167,56875.54509045,68943.25579135,78001.06526203,75745.46911797,56871.01657121,52607.5609084,62129.77103681,72071.7839862,71332.42185578,75663.79311595,65551.84798107,1.9011226389809417e-05,81.18847206544991,81.18847206544991,2.0649890418290954e-05,88.18647555944568,88.18647555944568,1.9265865468155227e-05,82.27592204238209,82.27592204238209,2.0577114075978566e-05,87.87568024757553,87.87568024757553,2.1329666229982134e-05,91.08949498421259,91.08949498421259,1.873626481399226e-05,80.01423376227187,80.01423376227187,1.6677787297861395e-05,71.22339402952684,71.22339402952684,1.6609912712230538e-05,70.9335319350752,70.9335319350752,1.7582249074003344e-05,75.08594703588784,75.08594703588784,1.4504681981170164e-05,61.94303006552508,61.94303006552508,1.2820337730525693e-05,54.74994670845394,54.74994670845394,1.320210979804676e-05,56.380325001982534,56.380325001982534,1.7583649111456772e-05,75.09192597166755,75.09192597166755,1.9008674470599283e-05,81.17757395623502,81.17757395623502,1.6095343396767555e-05,68.73603580107523,68.73603580107523,1.3875055461253405e-05,59.25417590768237,59.25417590768237,1.4018870718027792e-05,59.86834675167755,59.86834675167755,1.3216360941191025e-05,56.44118528071179,56.44118528071179,1.5255100058945388e-05,65.14773111403399,65.14773111403399
3Dext2f7oNAY51PJCsNJePo7Kcehq2do1f7EA4sNgGq9,68586.54245361,1280572.18550306,18.670895771852077,68586.54245361,51627.30302894,73701.37755034,67202.08575723,66681.05161876,79936.76107784,69156.56276447,82469.29793121,84480.86102421,85462.80424597,100333.96543889,120844.07700091,129008.48162024,162087.73831398,110570.68256982,119489.43197108,105577.993203,101769.87943947,108971.63181288,1.4580119717747423e-05,18.670895771852077,18.670895771852077,1.9369595956609315e-05,24.804165826466424,24.804165826466424,1.3568267422369052e-05,17.375145866553108,17.375145866553108,1.4880490519483824e-05,19.055542265892967,19.055542265892967,1.4996764084006447e-05,19.20443895852993,19.20443895852993,1.2509888898628634e-05,16.019815767317336,16.019815767317336,1.4459943641296206e-05,18.517001630985757,18.517001630985757,1.2125724664639785e-05,15.527865734606129,15.527865734606129,1.1837000568843945e-05,15.158133688245455,15.158133688245455,1.1700996811687876e-05,14.98397105970748,14.98397105970748,9.966714617783804e-06,12.763097520380702,12.763097520380702,8.275126301742283e-06,10.59689657353597,10.59689657353597,7.751428335880136e-06,9.926263524848373,9.926263524848373,6.16949813972295e-06,7.900487716242082,7.900487716242082,9.04398866642203e-06,11.581480332224965,11.581480332224965,8.368940947363695e-06,10.717032999311575,10.717032999311575,9.471670844105275e-06,12.129158233201505,12.129158233201505,9.826090052457745e-06,12.583017613425692,12.583017613425692,9.176700241739466e-06,11.751427084270766,11.751427084270766
3KN7kgFqvhBi9Z9nfb7bus8iiGh4HJLs92pgyVvMLLZH,41177.80676184,1106220.53968755,26.864484213197546,41177.80676184,33187.70119641,59623.17684553,50187.0132347,50039.07129058,52216.2374265,61403.60632195,60690.88394278,61914.43096279,37672.47090133,21207.14176998,30727.58124251,14462.13528281,24142.80837139,34376.4710861,23613.31957404,23903.8942435,24849.37337945,23198.12209974,2.428492624154798e-05,26.86448421319755,26.86448421319755,3.0131644071454173e-05,33.3322435663972,33.3322435663972,1.6772001307323344e-05,18.553532337827523,18.553532337827523,1.9925473455124562e-05,22.041967999057842,22.041967999057842,1.998438368675825e-05,22.10713570728878,22.10713570728878,1.91511309371459e-05,21.185374400916473,21.185374400916473,1.6285688413101058e-05,18.01556302552393,18.01556302552393,1.6476939122238037e-05,18.227128488201068,18.227128488201068,1.6151323438650203e-05,17.866925730971804,17.866925730971804,2.654458218626418e-05,29.364162031869682,29.364162031869682,4.715392629739293e-05,52.16264179708896,52.16264179708896,3.254405194173085e-05,36.000898702601155,36.000898702601155,6.914608254208637e-05,76.49081674698665,76.49081674698665,4.1420202016971314e-05,45.81987822918135,45.81987822918135,2.9089664191981195e-05,32.179584021783036,32.179584021783036,4.234898006883283e-05,46.847311586961546,46.847311586961546,4.1834187760930304e-05,46.277837762286616,46.277837762286616,4.024246345088857e-05,44.51703963699846,44.51703963699846,4.310693752280956e-05,47.68577969075989,47.68577969075989
3Qpz4BgcWEP7kaGxaqVt5UHqVbTVWiBf9DkYWCfCPuJA,77496.45318499,1196133.7524374,15.434690276497387,77496.45318499,79095.41213685,71251.34967863,68684.31624304,70202.18104136,63304.81827402,71047.63977012,76357.54511977,84163.33410115,68532.25922519,74864.39298634,70407.72983496,67003.89981289,51929.85024096,43149.81776432,42740.52623798,33411.60120139,34428.61225305,45764.64364735,1.2903816354187502e-05,15.434690276497385,15.434690276497385,1.264295833328248e-05,15.122669193098869,15.122669193098869,1.4034821859661196e-05,16.787524135786995,16.787524135786995,1.4559364563832768e-05,17.414947368841396,17.414947368841396,1.42445716809118e-05,17.038412976552554,17.038412976552554,1.5796585903957887e-05,18.894829573000884,18.894829573000884,1.4075062918846782e-05,16.835657824912705,16.835657824912705,1.3096282737108143e-05,15.664905813318306,15.664905813318306,1.188165857115606e-05,14.212052851896892,14.212052851896892,1.4591668380785495e-05,17.453587054631114,17.453587054631114,1.3357484915191435e-05,15.977338554733896,15.977338554733896,1.420298598384099e-05,16.98867092066752,16.98867092066752,1.4924504436197357e-05,17.851703494537364,17.851703494537364,1.9256747234199487e-05,23.033645328981557,23.033645328981557,2.317506890670779e-05,27.7204821343757,27.7204821343757,2.339699783835095e-05,27.985938820156456,27.985938820156456,2.992972392949541e-05,35.79995299320279,35.79995299320279,2.9045608712021524e-05,34.74243294053874,34.74243294053874,2.1850929457808745e-05,26.136634246613696,26.136634246613696
3RWAmeFUaWpVimKimJZjF4nHxvpherdU26SPGi3uX94R,57729.85158909,4734117151377.78,82004665.19599456,57729.85158909,63729.08516109,62045.87667082,55946.9929601,56647.67609972,51398.50142489,54395.98212417,52021.45054073,52098.18633092,44058.60574063,24959.44654267,32003.8407112,33477.32308842,34977.42519258,41328.65135499,36482.41231863,31570.19289048,31194.18353842,29307.2557214,1.7322060813836972e-05,82004665.19599456,82004665.19599456,1.5691422487428915e-05,74285032.32725222,74285032.32725222,1.6117106464712058e-05,76300270.14517505,76300270.14517505,1.787406162674686e-05,84617901.71196574,84617901.71196574,1.7652974823532835e-05,83571250.88492694,83571250.88492694,1.9455820155794362e-05,92106131.89366761,92106131.89366761,1.8383710725496136e-05,87030640.25153892,87030640.25153892,1.922283960953864e-05,91003174.69370103,91003174.69370103,1.9194526151988236e-05,90869135.46869685,90869135.46869685,2.2697041433560826e-05,107450453.13615243,107450453.13615243,4.006499095604651e-05,189672360.85481542,189672360.85481542,3.124624975558143e-05,147923406.88413182,147923406.88413182,2.987096660503019e-05,141412655.3331063,141412655.3331063,2.8589868879546254e-05,135347788.61830175,135347788.61830175,2.4196289189563904e-05,114548067.65201125,114548067.65201125,2.741046812546831e-05,129764367.28007348,129764367.28007348,3.1675447896979756e-05,149955281.1666651,149955281.1666651,3.205725832728913e-05,151762816.47336763,151762816.47336763,3.412124320018832e-05,161533962.660344,161533962.660344
3a3UfpiRRk8Lj8yqFz13Fne1e5qDssNgenriZ7HKJqFw,65485.97839442,14660950.0196872,223.87922390629572,65485.97839442,55687.50051645,51180.05101103,49159.1002238,59737.64556746,57982.80891662,57293.6295243,72341.06489887,67362.17564386,74722.29563467,67333.75145737,53643.61071229,57372.61464032,58018.15645826,58334.31855444,54289.17295347,65656.80756869,76421.08390105,67697.39459599,1.5270444521375724e-05,223.87922390629572,223.87922390629572,1.7957351124146818e-05,263.27182731709024,263.27182731709024,1.9538862901572456e-05,286.4582924414742,286.4582924414742,2.0342113575053956e-05,298.23471041866657,298.23471041866657,1.6739862954102013e-05,245.42229410650293,245.42229410650293,1.724649113564009e-05,252.84994455459767,252.84994455459767,1.745394746855528e-05,255.89145148273488,255.89145148273488,1.3823407236235203e-05,202.6642825922267,202.6642825922267,1.4845126221678814e-05,217.643653571981,217.643653571981,1.3382886479949305e-05,196.20582980168433,196.20582980168433,1.4851392924885744e-05,217.73552939448598,217.73552939448598,1.8641549044179e-05,273.30281882625604,273.30281882625604,1.7429918546839693e-05,255.5391646624357,255.5391646624357,1.7235983716915065e-05,252.6958958138342,252.6958958138342,1.714256761338111e-05,251.32632698888895,251.32632698888895,1.841987905870434e-05,270.0529262483472,270.0529262483472,1.523071311308888e-05,223.29672371519052,223.29672371519052,1.3085394094839059e-05,191.84430881234547,191.84430881234547,1.477161722349702e-05,216.56594182364043,216.56594182364043
3brPPH5w95MFAmXERDvy548tp28squPuf2Njzt4RLAtj,64877.08321402,1171892287.25401,18063.270251964146,64877.08321402,63791.69449629,70075.10248458,63891.05418245,64125.93012587,59699.60336127,56101.49880879,53936.21345791,64836.36423841,65287.92992207,72909.28570252,73779.57983141,58816.92531707,65085.95364169,59460.29375299,57735.37690771,43392.23451556,51382.52131545,46194.35660157,1.5413763234409697e-05,18063.270251964146,18063.270251964146,1.567602190059645e-05,18370.609160133925,18370.609160133925,1.4270403674686735e-05,16723.376002366665,16723.376002366665,1.565164345456498e-05,18342.04024725441,18342.04024725441,1.5594315716546233e-05,18274.85831322452,18274.85831322452,1.6750530048726387e-05,19629.81697151899,19629.81697151899,1.7824835721560434e-05,20888.787503666437,20888.787503666437,1.8540419059642854e-05,21727.374098452707,21727.374098452707,1.5423443491107812e-05,18074.614470127308,18074.614470127308,1.531676683873475e-05,17949.600923981237,17949.600923981237,1.3715674078609666e-05,16073.292667212416,16073.292667212416,1.3553885808038615e-05,15883.694240762037,15883.694240762037,1.7001908797666738e-05,19924.40578858175,19924.40578858175,1.5364298194126212e-05,18005.30255276722,18005.30255276722,1.6817945840533528e-05,19708.821017976898,19708.821017976898,1.732040307970103e-05,20297.646781232237,20297.646781232237,2.3045598162072307e-05,27006.958741287723,27006.958741287723,1.9461870970884298e-05,22807.21648631202,22807.21648631202,2.164766593948e-05,25368.732751527943,25368.732751527943
3jbDszLZyq8AzsNAvev4wMQCY8L638CX7GFadtQjjR9j,61415.33749597,430806.96667091,7.014647875201843,61415.33749597,71081.04901142,78294.10441048,86682.93912729,97349.13608841,119514.49340488,122437.09689361,126671.42464895,168259.66086686,148010.87142121,195246.36643174,207477.35020997,267319.69192881,268607.33357383,262471.98432982,239252.40520587,252978.79844052,300602.79820583,330756.2534925,1.628257762266012e-05,7.0146478752018435,7.0146478752018435,1.406844741190213e-05,6.060785155290771,6.060785155290771,1.2772353774649548e-05,5.5024189869045195,5.5024189869045195,1.1536295493298226e-05,4.969916468087098,4.969916468087098,1.0272304821398985e-05,4.4253804808258606,4.4253804808258606,8.367186033348221e-06,3.604642034597951,3.604642034597951,8.167459253537643e-06,3.518598346424807,3.518598346424807,7.894440303101851e-06,3.400979880543888,3.400979880543888,5.943195147595578e-06,2.5603698738689222,2.5603698738689222,6.756260471936521e-06,2.9106440799535434,2.9106440799535434,5.1217342390318415e-06,2.206478791611849,2.206478791611849,4.819803217016151e-06,2.076404803873422,2.076404803873422,3.74083926546762e-06,1.6115796167595404,1.6115796167595404,3.7229065442665502e-06,1.6038540755347526,1.6038540755347526,3.809930429540277e-06,1.641344571577444,1.641344571577444,4.17968629882541e-06,1.8006379760329376,1.8006379760329376,3.952900425507865e-06,1.7029370418651928,1.7029370418651928,3.326649006491536e-06,1.433143567665415,1.433143567665415,3.023374431899215e-06,1.3024907681168867,1.3024907681168867
3nPM7kcq43i6h8VfoPxdYin7JLt1xwQmZFqinK4oxVxB,239306.02840716,319558026826.344,1335353.0161916425,239306.02840716,222880.39412018,302464.98804847,331524.99874819,314924.64816722,274624.94368521,329789.9541868,527211.96336223,690409.91170535,745103.13072632,676863.92949923,570250.95793995,770941.31521029,729422.84708722,586179.79799639,617974.1021247,572658.00124663,804443.39245265,619044.87637959,4.178749723339942e-06,1335353.0161916427,1335353.0161916427,4.486711376958473e-06,1433764.6345601585,1433764.6345601585,3.3061677864009507e-06,1056512.4541791093,1056512.4541791093,3.0163637848606117e-06,963903.2592804999,963903.2592804999,3.175362760011772e-06,1014712.6580472157,1014712.6580472157,3.6413298318096484e-06,1163616.1760769943,1163616.1760769943,3.032233054114131e-06,968974.4116503305,968974.4116503305,1.8967703115510163e-06,606128.1781020325,606128.1781020325,1.4484148953336222e-06,462852.6059786979,462852.6059786979,1.3420960921546642e-06,428877.5790202916,428877.5790202916,1.4774018180283865e-06,472115.6097988045,472115.6097988045,1.753613888896447e-06,560381.3941510202,560381.3941510202,1.2971155913822437e-06,414503.6989477961,414503.6989477961,1.3709469123338633e-06,438097.0901890782,438097.0901890782,1.7059612143203857e-06,545153.5994904962,545153.5994904962,1.6181907891638663e-06,517105.85561376956,517105.85561376956,1.7462429544738415e-06,558025.9528910661,558025.9528910661,1.2430955482785702e-06,397241.16056451213,397241.16056451213,1.6153917723192872e-06,516211.4073138622,516211.4073138622
3xseEEosghRyeeYjvzZgNSa3nkvPwT4D8oYPxbbyD1Jp,92747.77211835,704982.47826879,7.601071833501328,92747.77211835,78433.25860881,87659.06126771,102165.12481776,98015.30158286,105248.07457943,83298.42301675,88564.71458492,77960.183671,89734.96961954,177201.37595526,206619.11398668,265541.56522462,193263.95665116,235896.30067965,198368.42330324,363000.33947153,364912.18032685,503781.3210282,1.07819301440897e-05,7.601071833501328,7.601071833501328,1.27496934047781e-05,8.98831045366771,8.98831045366771,1.1407833777115281e-05,8.042322927869142,8.042322927869142,9.788075938670647e-06,6.900422032727145,6.900422032727145,1.0202488630355555e-05,7.192575719137211,7.192575719137211,9.501361464292697e-06,6.698293352024645,6.698293352024645,1.2005029192436401e-05,8.463335231772984,8.463335231772984,1.1291178486677706e-05,7.9600829921132945,7.9600829921132945,1.2827060595702326e-05,9.042852967662167,9.042852967662167,1.1143927548421965e-05,7.856273660734358,7.856273660734358,5.643297037673573e-06,3.9784255312260366,3.9784255312260366,4.839823289845617e-06,3.411990617258371,3.411990617258371,3.7658887758460943e-06,2.6548856020805993,2.6548856020805993,5.174270553743203e-06,3.6477700782111073,3.6477700782111073,4.23915083500191e-06,2.9885270614148567,2.9885270614148567,5.041124909640126e-06,3.5539047320606256,3.5539047320606256,2.754818360379053e-06,1.9420986748803895,1.9420986748803895,2.7403853691710293e-06,1.931923668969725,1.931923668969725,1.98498824442128e-06,1.3993819318865286,1.3993819318865286
489Ztve9TPDUzVwjjfEz3UCj79VomLegcpRw9YCG2C1Z,76603.39601437,1436692874393.38,18754950.160745762,76603.39601437,80846.45719226,83794.31725984,81393.0995684,84295.42222929,90586.12610842,79634.04738598,79780.18299118,108577.62002676,101614.33973375,91497.5321226,95365.51391628,98814.55510233,86000.48739266,87097.09548414,99838.66718891,85686.97733089,89769.87394623,98192.3037862,1.30542515349112e-05,18754950.160745762,18754950.160745762,1.2369125806241724e-05,17770634.908302754,17770634.908302754,1.1933983505099443e-05,17145469.0649045,17145469.0649045,1.2286053796976167e-05,17651285.944529388,17651285.944529388,1.1863040406629953e-05,17043545.620845996,17043545.620845996,1.1039218067490027e-05,15859965.936437579,15859965.936437579,1.2557442863014085e-05,18041188.68189434,18041188.68189434,1.253444104171275e-05,18008142.12913264,18008142.12913264,9.210001101088238e-06,13231942.955088655,13231942.955088655,9.841130716591783e-06,14138682.37650123,14138682.37650123,1.0929256525302488e-05,15701984.972319435,15701984.972319435,1.0485970860261766e-05,15065119.6160347,15065119.6160347,1.0119966628037983e-05,14539283.94360097,14539283.94360097,1.1627841077623339e-05,16705636.42080009,16705636.42080009,1.148143912769279e-05,16495301.782537574,16495301.782537574,1.0016159351444941e-05,14390144.769009564,14390144.769009564,1.1670384825670607e-05,16766758.720469588,16766758.720469588,1.1139594565978516e-05,16004176.13657255,16004176.13657255,1.0184097545744114e-05,14631420.376097675,14631420.376097675
48JP6oPWRW72TPZDwFeqXtdBXboi4BaXGFY7bHnpGorP,50670.13372261,2615429.35602756,51.61678416610344,50670.13372261,47966.98033723,44869.13864926,40523.10478863,45590.96803198,40306.28703899,43193.75634346,44660.2417712,42820.55225492,29369.86363043,33179.5373126,38603.033936,41517.07439652,48673.00280519,48240.86814129,47103.8134342,49207.11695261,50493.83836827,55633.85260473,1.9735491630521995e-05,51.616784166103436,51.616784166103436,2.0847674649718173e-05,54.525620283784484,54.525620283784484,2.2287033584864512e-05,58.29016189662679,58.29016189662679,2.4677279917618274e-05,64.5416823234482,64.5416823234482,2.1934169050732706e-05,57.367269635357474,57.367269635357474,2.4810025270565288e-05,64.88886841642206,64.88886841642206,2.31514942124595e-05,60.55109759916873,60.55109759916873,2.239128048439874e-05,58.562812297943466,58.562812297943466,2.3353271906601853e-05,61.07883290382019,61.07883290382019,3.404850674770937e-05,89.05146407686155,89.05146407686155,3.0139058015744177e-05,78.82657709739506,78.82657709739506,2.5904699658008767e-05,67.75191194463322,67.75191194463322,2.4086475613604916e-05,62.99647540306423,62.99647540306423,2.0545270321669367e-05,53.73470312681585,53.73470312681585,2.0729311857969794e-05,54.2160507635844,54.2160507635844,2.122970365014957e-05,55.52479014636663,55.52479014636663,2.0322263565310523e-05,53.15144470964245,53.15144470964245,1.980439658214602e-05,51.797000199356575,51.797000199356575,1.7974667458406068e-05,47.01147293554852,47.01147293554852
4J73hEq7YC31G6oApiu2kJaGBB81NgzT8Cf3YiGzpeoN,51135.05112769,2687127.80779623,52.549625912882505,51135.05112769,53449.54378436,53061.30494098,51604.7430193,51655.53621852,47145.85939261,52768.428989,54053.93463638,58436.37069657,56165.32094885,54841.58897127,58881.64113583,19783.0925959,22763.19086165,15484.62895024,17562.47538317,20428.77818715,73162.75715406,17216.57306566,1.955605749768172e-05,52.549625912882505,52.549625912882505,1.8709233591112754e-05,50.274101845234405,50.274101845234405,1.8846125271745545e-05,50.641947286918736,50.641947286918736,1.9378063749411626e-05,52.07133396229206,52.07133396229206,1.9359009182862206e-05,52.020131906651606,52.020131906651606,2.12107704236005e-05,56.99605103003873,56.99605103003873,1.895072525673368e-05,50.92302081527542,50.92302081527542,1.850004087078924e-05,49.711974269264545,49.711974269264545,1.7112630166450368e-05,45.983824384801416,45.983824384801416,1.7804580889170103e-05,47.84318441344631,47.84318441344631,1.8234336727987086e-05,48.99799327849422,48.99799327849422,1.698322228643677e-05,45.636088871868914,45.636088871868914,5.054821409506255e-05,135.82951172927994,135.82951172927994,4.39305722153715e-05,118.0470622123252,118.0470622123252,6.458017193783004e-05,173.53517584640485,173.53517584640485,5.693958158986479e-05,153.00393305440795,153.00393305440795,4.895055352008348e-05,131.53639357083395,131.53639357083395,1.3668156298351137e-05,36.728082870604524,36.728082870604524,5.808356844223487e-05,156.07797193716488,156.07797193716488
